internal_id,place_type,name_en,name_bn,parent_id,parent_name,website,wikipedia_title,wikipedia_url,r2_image_url,original_image_url,summary,enriched
UPA_362,Upazila,Shibaloy,শিবালয়,DIST_46,মানিকগঞ্জ,shibaloy.manikganj.gov.bd,শিবালয় উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/shibaloy_upa_362.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Shivaloy_thana%2C_Manikganj_2.jpg/960px-Shivaloy_thana%2C_Manikganj_2.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,শিবালয় বাংলাদেশের মানিকগঞ্জ জেলার অন্তর্গত একটি উপজেলা।,True
UPA_363,Upazila,Doulatpur,দৌলতপুর,DIST_46,মানিকগঞ্জ,doulatpur.manikganj.gov.bd,দৌলতপুর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A7%8C%E0%A6%B2%E0%A6%A4%E0%A6%AA%E0%A7%81%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,,,"দৌলতপুর উপজেলা নামে বাংলাদেশে দুইটি উপজেলা রয়েছে। যথা:

দৌলতপুর উপজেলা, কুষ্টিয়া
দৌলতপুর উপজেলা, মানিকগঞ্জ",True
UPA_364,Upazila,Singiar,সিংগাইর,DIST_46,মানিকগঞ্জ,singiar.manikganj.gov.bd,সিঙ্গাইর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%BF%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A6%BE%E0%A6%87%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/singiar_upa_364.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/Singair_in_Dhaka_division_%28Bangladesh%29.svg/960px-Singair_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,সিঙ্গাইর বাংলাদেশের মানিকগঞ্জ জেলার অন্তর্গত একটি উপজেলা।,True
UPA_365,Upazila,Savar,সাভার,DIST_47,ঢাকা,savar.dhaka.gov.bd,সাভার উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/savar_upa_365.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Jatiyo_Smriti_Soudho%2C_concrete_modernist_monument_and_memorial_gardens%2C_at_Savar_near_Dhaka_in_central_Bangladesh.jpg/960px-Jatiyo_Smriti_Soudho%2C_concrete_modernist_monument_and_memorial_gardens%2C_at_Savar_near_Dhaka_in_central_Bangladesh.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,সাভার বাংলাদেশের ঢাকা বিভাগের ঢাকা জেলার অন্তর্গত একটি উপজেলা। এটি রাজধানী শহর ঢাকা হতে প্রায় ২৪ কিলোমিটার উত্তরে (গুলিস্তান জিরো পয়েন্ট থেকে সড়ক পথের দূরত্ব) অবস্থিত বাংলাদেশের অন্যতম বড় শহর এবং ঢাকা মেগাসিটির অন্তর্ভুক্ত এলাকা। সাভার বাংলাদেশের অন্যতম ঘনবসতিপূর্ন উপজেলাগুলোর মধ্যে একটি। জনসংখ্যা অত্যধিক বেশি হওয়ায় দিন দিন এই অঞ্চল ক্রমাগত দূষিত ও বসবাস অযোগ্য হয়ে পড়ছে। সাভারে জনসংখ্যা ১৫ লক্ষাধিক। এছাড়া প্রচুর গার্মেন্ট প্রতিষ্ঠান থাকায় পরিবেশও দূষিত হচ্ছে দ্রুত।,True
UPA_366,Upazila,Dhamrai,ধামরাই,DIST_47,ঢাকা,dhamrai.dhaka.gov.bd,ধামরাই উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A7%E0%A6%BE%E0%A6%AE%E0%A6%B0%E0%A6%BE%E0%A6%87%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/dhamrai_upa_366.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Dhamrai_in_Dhaka_division_%28Bangladesh%29.svg/960px-Dhamrai_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"ধামরাই উপজেলা বাংলাদেশের ঢাকা জেলার একটি প্রশাসনিক এলাকা। আয়তনে এ উপজেলা ঢাকা জেলার সবথেকে বড় উপজেলা। ধামরাইয়ের রয়েছে একটি গৌরবোজ্জ্বল ইতিহাস। মুঘল ও ব্রিটিশ আমলে মসলিন ও কাঁসা শিল্পের জন্য ধামরাই প্রসিদ্ধ ছিল। বাংলাদেশের সাবেক প্রধানমন্ত্রী ও পূর্ব পাকিস্তানের শেষ মুখ্যমন্ত্রী আতাউর রহমান খানের জন্ম ধামরাই উপজেলার বালিয়া গ্রামে। পৃথিবীর দ্বিতীয় বৃহত্তম রথযাত্রা যা স্থানীয়ভাবে ""যশোমাধব দেবের রথযাত্রা"" নামে পরিচিত ধামরাইয়ের চারশো বছরের ঐতিহ্য। ঢাকা শহরের খুবই নিকটে অবস্থান করায় এই উপজেলায় দ্রুত শিল্পায়ন হচ্ছে।",True
UPA_367,Upazila,Keraniganj,কেরাণীগঞ্জ,DIST_47,ঢাকা,keraniganj.dhaka.gov.bd,কেরানীগঞ্জ উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A7%87%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A7%80%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/keraniganj_upa_367.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Keraniganj_in_Dhaka_division_%28Bangladesh%29.svg/960px-Keraniganj_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,কেরানীগঞ্জ  ঢাকা জেলার একটি প্রশাসনিক এলাকা। কেরানীগঞ্জের সাবেক আয়তন বর্তমান কেরানীগঞ্জ থেকে শুরু করে ঢাকা মহানগর সহ গাজীপুরের একাংশ- এই বৃহত্তর এলাকাটি কেরানীগঞ্জ থানার অন্তর্ভুক্ত ছিলো।,True
UPA_368,Upazila,Nawabganj,নবাবগঞ্জ,DIST_47,ঢাকা,nawabganj.dhaka.gov.bd,নবাবগঞ্জ উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A8%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,,,"নবাবগঞ্জ উপজেলা নামে বাংলাদেশে দুইটি উপজেলা রয়েছে। যথা:

নবাবগঞ্জ উপজেলা, দিনাজপুর
নবাবগঞ্জ উপজেলা, ঢাকা",True
UPA_369,Upazila,Dohar,দোহার,DIST_47,ঢাকা,dohar.dhaka.gov.bd,দোহার উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%A6%E0%A7%8B%E0%A6%B9%E0%A6%BE%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/dohar_upa_369.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Dohar_in_Dhaka_division_%28Bangladesh%29.svg/960px-Dohar_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,দোহার বাংলাদেশের ঢাকা জেলার অন্তর্গত সর্বদক্ষিণের উপজেলা। আয়তন ও জনসংখ্যার বিবেচনায় ঢাকা জেলার সবচেয়ে ছোট উপজেলা হিসেবেও পরিচিত (১২১.৪১ বর্গ কিলোমিটার)। দোহার থানা ১৯১৭ সালের ১৫ই জুলাই প্রতিষ্ঠা লাভ করে। তৎকালীন দোহার গ্রামের বাসিন্দা শ্রীমান সুরেন্দ্রনাথ ব্যানার্জির একান্ত প্রচেষ্টায় দোহার থানা প্রতিষ্ঠিত হয়। একই বছরের ২১শে সেপ্টেম্বর গেজেট বিজ্ঞপ্তি প্রকাশিত হবার পর ১৯১৮ সালের পহেলা জানুয়ারি আনুষ্ঠানিক ভাবে তৎকালীন দোহার থানার কার্যক্রম শুরু হয়।,True
UPA_370,Upazila,Munshiganj Sadar,মুন্সিগঞ্জ সদর,DIST_48,মুন্সিগঞ্জ,sadar.munshiganj.gov.bd,মুন্সীগঞ্জ সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A7%81%E0%A6%A8%E0%A7%8D%E0%A6%B8%E0%A7%80%E0%A6%97%E0%A6%9E%E0%A7%8D%E0%A6%9C%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/munshiganj_sadar_upa_370.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Munshiganj_Sadar_in_Dhaka_division_%28Bangladesh%29.svg/960px-Munshiganj_Sadar_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,মুন্সীগঞ্জ শহর বাংলাদেশের মুন্সীগঞ্জ জেলার অন্তর্গত একটি ছোট শহর ও ও মুন্সীগঞ্জ জেলার প্রধান  উপজেলা।,True
UPA_371,Upazila,Sreenagar,শ্রীনগর,DIST_48,মুন্সিগঞ্জ,sreenagar.munshiganj.gov.bd,শ্রীনগর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%A8%E0%A6%97%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/sreenagar_upa_371.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/Sreenagar_in_Dhaka_division_%28Bangladesh%29.svg/960px-Sreenagar_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,শ্রীনগর বাংলাদেশের মুন্সীগঞ্জ জেলার অন্তর্গত একটি উপজেলা।,True
UPA_372,Upazila,Sirajdikhan,সিরাজদিখান,DIST_48,মুন্সিগঞ্জ,sirajdikhan.munshiganj.gov.bd,সিরাজদিখান উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B8%E0%A6%BF%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%A6%E0%A6%BF%E0%A6%96%E0%A6%BE%E0%A6%A8%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/sirajdikhan_upa_372.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/Sirajdikhan_in_Dhaka_division_%28Bangladesh%29.svg/960px-Sirajdikhan_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,সিরাজদিখান বাংলাদেশের মুন্সীগঞ্জ জেলার অন্তর্গত একটি উপজেলা।,True
UPA_373,Upazila,Louhajanj,লৌহজং,DIST_48,মুন্সিগঞ্জ,louhajanj.munshiganj.gov.bd,লৌহজং উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B2%E0%A7%8C%E0%A6%B9%E0%A6%9C%E0%A6%82%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/louhajanj_upa_373.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/Lohajang_in_Dhaka_division_%28Bangladesh%29.svg/960px-Lohajang_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,লৌহজং বাংলাদেশের মুন্সীগঞ্জ জেলার অন্তর্গত একটি উপজেলা।,True
UPA_374,Upazila,Gajaria,গজারিয়া,DIST_48,মুন্সিগঞ্জ,gajaria.munshiganj.gov.bd,গজারিয়া উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%97%E0%A6%9C%E0%A6%BE%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/gajaria_upa_374.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/Gazaria_in_Dhaka_division_%28Bangladesh%29.svg/960px-Gazaria_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,গজারিয়া উপজেলা বাংলাদেশের মুন্সীগঞ্জ জেলার একটি প্রশাসনিক এলাকা। এটি একটি সুপ্রাচীন জনপদ।,True
UPA_375,Upazila,Tongibari,টংগীবাড়ি,DIST_48,মুন্সিগঞ্জ,tongibari.munshiganj.gov.bd,,,,,,False
UPA_376,Upazila,Rajbari Sadar,রাজবাড়ী সদর,DIST_49,রাজবাড়ী,sadar.rajbari.gov.bd,রাজবাড়ী সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A7%80%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/rajbari_sadar_upa_376.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Rajbari_Sadar_in_Dhaka_division_%28Bangladesh%29.svg/960px-Rajbari_Sadar_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,রাজবাড়ী সদর উপজেলা বাংলাদেশের রাজবাড়ী জেলার অন্তর্গত একটি উপজেলা। নদীর দক্ষিণ ও পশ্চিমে বিস্তৃত রাজবাড়ী জেলার সদর উপজেলা ঢাকা বিভাগের অন্তর্গত।,True
UPA_377,Upazila,Goalanda,গোয়ালন্দ,DIST_49,রাজবাড়ী,goalanda.rajbari.gov.bd,গোয়ালন্দ উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%97%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B2%E0%A6%A8%E0%A7%8D%E0%A6%A6%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/goalanda_upa_377.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/Daulatdiya.jpg/960px-Daulatdiya.jpg?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,গোয়ালন্দ বাংলাদেশের রাজবাড়ী জেলার অন্তর্গত একটি উপজেলা।,True
UPA_378,Upazila,Pangsa,পাংশা,DIST_49,রাজবাড়ী,pangsa.rajbari.gov.bd,পাংশা উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AA%E0%A6%BE%E0%A6%82%E0%A6%B6%E0%A6%BE%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/pangsa_upa_378.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/Pangsha_in_Dhaka_division_%28Bangladesh%29.svg/960px-Pangsha_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,পাংশা উপজেলা পাবনা বিভাগের অন্তর্গত রাজবাড়ী জেলার একটি উপজেলা।,True
UPA_379,Upazila,Baliakandi,বালিয়াকান্দি,DIST_49,রাজবাড়ী,baliakandi.rajbari.gov.bd,বালিয়াকান্দি উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%95%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A6%BF%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/baliakandi_upa_379.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Baliakandi_in_Dhaka_division_%28Bangladesh%29.svg/960px-Baliakandi_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,বালিয়াকান্দি বাংলাদেশের ঢাকা বিভাগের রাজবাড়ী জেলার অন্তর্গত একটি উপজেলা।,True
UPA_380,Upazila,Kalukhali,কালুখালী,DIST_49,রাজবাড়ী,kalukhali.rajbari.gov.bd,কালুখালী উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A7%81%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/kalukhali_upa_380.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Kalukhali_in_Dhaka_division_%28Bangladesh%29.svg/960px-Kalukhali_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,কালুখালী উপজেলা বাংলাদেশের রাজবাড়ী জেলার একটি প্রশাসনিক এলাকা।,True
UPA_381,Upazila,Madaripur Sadar,মাদারীপুর সদর,DIST_50,মাদারীপুর,sadar.madaripur.gov.bd,মাদারীপুর সদর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%80%E0%A6%AA%E0%A7%81%E0%A6%B0%20%E0%A6%B8%E0%A6%A6%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/madaripur_sadar_upa_381.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/Madaripur_Sadar_in_Dhaka_division_%28Bangladesh%29.svg/960px-Madaripur_Sadar_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"মাদারীপুর সদর উপজেলা বাংলাদেশের মাদারীপুর জেলার অন্তর্গত একটি একটি উপজেলা যা ১৫টি ইউনিয়ন নিয়ে গঠিত। এটি ঢাকা বিভাগের অধীন মাদারীপুর জেলার ৪টি উপজেলার মধ্যে একটি এবং মাদারীপুর জেলার কেন্দ্রে অবস্থিত। মাদারীপুর সদর উপজেলার উত্তরে শিবচর উপজেলা ও শরীয়তপুর জেলার জাজিরা উপজেলা, দক্ষিণে কালকিনী উপজেলা ও গোপালগঞ্জ জেলার কোটালীপাড়া উপজেলা, পূর্বে শরীয়তপুর সদর উপজেলা এবং পশ্চিমে রাজৈর উপজেলা। মাদারীপুর সদর উপজেলার উপর দিয়ে আড়িয়াল খাঁ নদী প্রবাহিত হয়েছে।
মাদারীপুর পদ্মা বিধৌত নিম্ন পলল ভূমি এলাকা। এর ভু-ভাগ বেলে দোআঁশ মাটি দ্বারা গঠিত। এটি একটি কৃষিপ্রধান অঞ্চল।",True
UPA_382,Upazila,Shibchar,শিবচর,DIST_50,মাদারীপুর,shibchar.madaripur.gov.bd,শিবচর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%9A%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/shibchar_upa_382.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Shibchar_in_Dhaka_division_%28Bangladesh%29.svg/960px-Shibchar_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"শিবচর বাংলাদেশের মাদারীপুর জেলার অন্তর্গত একটি উপজেলা যা ১৯টি ইউনিয়ন নিয়ে গঠিত। এটি ঢাকা বিভাগের অধীন মাদারীপুর জেলার ৫টি উপজেলার মধ্যে একটি এবং মাদারীপুর জেলার সর্ব উত্তরে অবস্থিত। শিবচর উপজেলার উত্তরে পদ্মা নদী ও মুন্সীগঞ্জ জেলার লৌহজং উপজেলা, শ্রীনগর উপজেলা ও ফরিদপুর জেলার সদরপুর উপজেলা, দক্ষিণে রাজৈর উপজেলা ও মাদারীপুর সদর উপজেলা, পূর্বে শরীয়তপুর জেলার জাজিরা উপজেলা, পশ্চিমে ফরিদপুর জেলার ভাঙ্গা উপজেলা। শিবচর উপজেলার উপর দিয়ে পদ্মা নদী, কুমার নদ  ময়নাকাটা নদী ও আড়িয়াল খাঁ নদী প্রবাহিত হয়েছে।
শিবচর পদ্মা বিধৌত নিম্ম পলল ভূমি এলাকা। এর ভু-ভাগ বেলে দোআঁশ মাটি দ্বারা গঠিত।",True
UPA_383,Upazila,Kalkini,কালকিনি,DIST_50,মাদারীপুর,kalkini.madaripur.gov.bd,কালকিনি উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%95%E0%A6%BF%E0%A6%A8%E0%A6%BF%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/kalkini_upa_383.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/Kalkini_in_Dhaka_division_%28Bangladesh%29.svg/960px-Kalkini_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"কালকিনি বাংলাদেশের মাদারীপুর জেলার অন্তর্গত একটি একটি উপজেলা যা ১৫টি ইউনিয়ন নিয়ে গঠিত। এটি ঢাকা বিভাগের অধীন মাদারীপুর জেলার ৫টি উপজেলার মধ্যে একটি এবং মাদারীপুর জেলার সর্ব দক্ষিণে অবস্থিত। কালকিনি উপজেলার উত্তরে মাদারীপুর সদর উপজেলা ও শরীয়তপুর সদর উপজেলা, দক্ষিণে বরিশাল জেলার গৌরনদী উপজেলা এবং আগৈলঝাড়া উপজেলা, পূর্বে শরীয়তপুর জেলার গোসাইরহাট উপজেলা, ডামুড্যা উপজেলা ও বরিশাল জেলার মুলাদী উপজেলা, পশ্চিমে গোপালগঞ্জ জেলার কোটালীপাড়া উপজেলা ও বরিশাল জেলার গৌরনদী উপজেলা। কালকিনি উপজেলার উপর দিয়ে আড়িয়াল খাঁ নদ, টর্কি নদী ও পালরদী নদী প্রবাহিত হয়েছে।",True
UPA_384,Upazila,Rajoir,রাজৈর,DIST_50,মাদারীপুর,rajoir.madaripur.gov.bd,রাজৈর উপজেলা,https://bn.wikipedia.org/wiki/%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%88%E0%A6%B0%20%E0%A6%89%E0%A6%AA%E0%A6%9C%E0%A7%87%E0%A6%B2%E0%A6%BE,https://pub-d8ff02e059814132b7f971370e65283d.r2.dev/places/upazilas/rajoir_upa_384.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/Rajoir_in_Dhaka_division_%28Bangladesh%29.svg/960px-Rajoir_in_Dhaka_division_%28Bangladesh%29.svg.png?utm_source=bn.wikipedia.org&utm_campaign=api&utm_content=thumbnail,"রাজৈর বাংলাদেশের মাদারীপুর জেলার অন্তর্গত একটি একটি উপজেলা যা ১১টি ইউনিয়ন নিয়ে গঠিত। এটি ঢাকা বিভাগের অধীন মাদারীপুর জেলার ৪টি উপজেলার মধ্যে একটি এবং মাদারীপুর জেলার সর্ব পশ্চিমে অবস্থিত। রাজৈর উপজেলার উত্তরে ফরিদপুর জেলার ভাঙ্গা উপজেলা, দক্ষিণে গোপালগঞ্জ জেলার কোটালীপাড়া উপজেলা ও গোপালগঞ্জ সদর উপজেলা, পূর্বে মাদারীপুর সদর উপজেলা ও শিবচর উপজেলা, পশ্চিমে গোপালগঞ্জ জেলার মুকসুদপুর উপজেলা ও ফরিদপুর জেলার ভাঙ্গা উপজেলা। রাজৈর উপজেলার উপর দিয়ে মাদারীপুর বিলরুট নদী, কুমার আপার নদী, কুমার লোয়ার নদী প্রবাহিত হয়েছে।",True
