place_type,internal_id,parent_id,name_en,name_bn,latitude,longitude,website
Village,OSM_node_5224619685,,Bhuiyangati,ভুঁইয়াগাঁতী,24.4939328,89.5077414,
Village,OSM_node_5234358621,,Nalka,নলকা,24.4227837,89.5962024,
Village,OSM_node_5593735127,,Ank-Hira,আঁখ-হিরা,24.7174195,88.249883,
Village,OSM_node_5645727254,,Dhukuria,ধুকুরিয়া,24.4101566,89.6298898,
Village,OSM_node_7196724473,,Borunkandi,বরুনকান্দি,24.8407433,88.9259791,
Village,OSM_node_7283022001,,Soto Chowgram,ছোট চৌগ্রাম,24.5511266,89.1570713,
Village,OSM_node_7283026969,,Goalbaria,গোয়ালবাড়িয়া,24.5824648,89.1501797,
Village,OSM_node_7283026970,,Hulhuila,হুলহুলিয়া,24.5730176,89.1284813,
Village,OSM_node_7283026971,,Sthapondighi,স্থাপনদিঘী,24.5837321,89.1355059,
Village,OSM_node_7283026972,,Udisha,উদিশা,24.5909124,89.148665,
Village,OSM_node_7283046003,,Nima Kodma,নিমা কোদমা,24.5609055,89.1608086,
Village,OSM_node_7283046004,,Shoair,শয়াইর,24.5773339,89.1660277,
Village,OSM_node_7292498354,,Madha Bashbaria,মাধা বাঁশবাড়িয়া,24.5006923,89.2669537,
Village,OSM_node_9123375856,,Patishar,পতিসর,24.6177853,89.0886717,
Village,OSM_node_9137887718,,Rooppur,রূপপুর,24.065196,89.0536307,
Village,OSM_node_9227153621,,Polipara,পলিপাড়া,24.843202,89.1864179,
Village,OSM_node_9272049812,,Sonamasjid,সোনামসজিদ,24.8343512,88.1438964,
Village,OSM_node_9328969080,,Shohordighi,শহর দীঘি,24.8393252,89.3334662,
Village,OSM_node_9329003429,,Shabrul,শাবরুল,24.7989347,89.3250225,
Village,OSM_node_9329003434,,Eruil,এরুইল,24.7992919,89.3102357,
Village,OSM_node_9329007888,,Murail,মুরইল,24.8553582,89.2949749,
Village,OSM_node_9329007889,,Damai,দামাই,24.8548034,89.2701019,
Village,OSM_node_9329007890,,Erulia,এরুলিয়া,24.8621621,89.3304189,
Village,OSM_node_9329011026,,Bakhra,বাখরা,24.8412502,89.3033558,
Village,OSM_node_9329011027,,Isobpur,ইসবপুর,24.8322062,89.299503,
Village,OSM_node_9329011028,,Koichor,কৈচড়,24.833201,89.321452,
Village,OSM_node_9329012510,,Indukur,ইন্দুকুর,24.796787,89.293158,
Village,OSM_node_9329012511,,Aghor Maloncha,অঘোর মালঞ্চা,24.7923859,89.2785647,
Village,OSM_node_9329012512,,Pallapara,পাল্লাপাড়া,24.7985987,89.2737624,
Village,OSM_node_9329024680,,Magura,মাগুরা,24.7840607,89.2538108,
Village,OSM_node_9329034155,,Boro Tangra,বড় টেংরা,24.9411969,89.3060266,
Village,OSM_node_9329034156,,Dormopur,ধর্মপুর,24.9369192,89.2975989,
Village,OSM_node_9357944752,,Mathura,মথুরা,24.9510531,89.3349668,
Village,OSM_node_9364435728,,Bejora Bazar,বেজোড়া বাজার,24.8264265,89.389565,
Mahalla,OSM_node_9366940883,,Bejora Moddhopara,বেজোড়া মধ্যপাড়া,24.8159293,89.3867189,
Mahalla,OSM_node_9366940884,,Bejora Dokkhinpara,বেজোড়া দক্ষিণপাড়া,24.8114168,89.3873882,
Village,OSM_node_9366941052,,Bejora Munsipara,বেজোড়া মুন্সিপাড়া,24.8224243,89.3951179,
Village,OSM_node_9366941053,,Bejora Shyamla Kathi Para,বেজোড়া শ্যামলা কাথী পাড়া,24.8258409,89.394543,
Village,OSM_node_9366941054,,Bejora Chokpara,বেজোড়া চকপাড়া,24.8222767,89.4004445,
Village,OSM_node_9366941055,,Dhakonta,ঢাকন্তা,24.8276723,89.4003469,
Village,OSM_node_9366941056,,Mondolpara,মন্ডলপাড়া,24.8196491,89.4013252,
Village,OSM_node_9366941116,,Shekhpara,শেখপাড়া,24.8309221,89.4097776,
Village,OSM_node_9366941117,,Nondogram,নন্দগ্রাম,24.8231901,89.4141785,
Village,OSM_node_9366941118,,Dorinondogram,দড়িনন্দগ্রাম,24.8172145,89.4150305,
Village,OSM_node_9366941119,,NIschintopur,নিশ্চিন্তপুর,24.8181335,89.4053684,
Village,OSM_node_9366941120,,Helenchapara,হেলেঞ্চাপাড়া,24.8140473,89.4088812,
Village,OSM_node_9366941122,,Madla,মাদলা,24.8024659,89.4086565,
Village,OSM_node_9366941123,,Sherkol,শেরকোল,24.8025619,89.4317377,
Village,OSM_node_9366941124,,Khottapara,খোট্টাপাড়া,24.7945419,89.4250885,
Village,OSM_node_9420071281,,Nolghoria,নলঘড়িয়া,24.8432095,89.1585102,
Village,OSM_node_9420071282,,Khanpur,খানপুর,24.8352896,89.1429708,
Village,OSM_node_9420071283,,Alohali,আলোহালি,24.8583711,89.177598,
Village,OSM_node_9420071284,,Dakahar,ডাকাহার,24.8511976,89.1610397,
Village,OSM_node_10273952146,,Kundagram,কুন্ডুগ্রাম,24.7969737,89.1351511,
Mahalla,OSM_node_10610852268,,Chapainawabganj Upashahar,চাঁপাইনবাবগঞ্জ উপশহর,24.5785038,88.2947076,
Village,OSM_node_12244115176,,Soydabad,সয়দাবাদ,24.3901906,89.714651,
Village,OSM_node_12244127554,,Kodda,কড্ডা,24.3940237,89.6911593,
Mahalla,OSM_node_12269105343,,Bahirgola,বাহিরগোলা,24.4626725,89.6997479,
Mahalla,OSM_node_12269105344,,Rahmatganj,রহমতগঞ্জ,24.4630548,89.6890973,
Mahalla,OSM_node_12269116632,,Masumpur,মাসুমপুর,24.4488934,89.6973714,
Mahalla,OSM_node_12269116633,,Soyadhangora,সয়াধানগড়া,24.4528878,89.6921788,
Mahalla,OSM_node_12301605799,,Bania Potti,বানিয়া পট্টি,24.4571462,89.7045279,
Mahalla,OSM_node_12301670101,,Foria Potti,ফড়িয়া পট্টি,24.4602347,89.707068,
Mahalla,OSM_node_12301670103,,Ghosh Para,ঘোষ পাড়া,24.4626347,89.7038976,
Mahalla,OSM_node_12304359555,,Janpur,জানপুর,24.4655171,89.7035565,
Mahalla,OSM_node_12317290976,,Kandapara,কান্দাপাড়া,24.4358191,89.6865783,
Village,OSM_node_12317291957,,Digrir Char,ডিগ্রির চর,24.389946,89.7040706,
Village,OSM_node_12322500847,,Jhaoil,ঝাঐল,24.3985053,89.6741865,
Mahalla,OSM_node_12322544116,,Mahmudpur,মাহমুদপুর,24.4447323,89.7009268,
Mahalla,OSM_node_12372997840,,Patila Potti,পাতিলা পট্টি,24.4569554,89.7062113,
Mahalla,OSM_node_12460994402,,Rail Gate,রেইল গেট,24.4522871,89.7062851,
Mahalla,OSM_node_12470685369,,Moktarpara,মোক্তারপাড়া,24.4555001,89.7044205,
Village,OSM_node_12512063528,,Shialkol,শিয়ালকোল,24.4478577,89.6691551,
Village,OSM_node_12512097349,,Shilonda,শিলন্দা,24.4464464,89.6586033,
Village,OSM_node_12531615855,,Raghunathpur,রঘুনাথপুর,24.4533548,89.673693,
Village,OSM_node_12531615856,,Niamatpur,নিয়ামতপুর,24.4579528,89.6627905,
Village,OSM_node_12531615857,,Chandidas Ganti,চন্ডিদাস গাঁতি,24.4444945,89.6451738,
Village,OSM_node_12531718901,,Fulbari,ফুলবাড়ী,24.4591001,89.6869982,
Village,OSM_node_12531718902,,Telkupi,তেলকুপি,24.4670689,89.6843589,
Village,OSM_node_12531718903,,Bohuli,বহুলী,24.4740803,89.6554339,
Village,OSM_node_12531749654,,Sodanandopur,সদানন্দপুর,24.3993555,89.6939706,
Village,OSM_node_12531762317,,Konaganti,কোনাগাঁতি,24.4046944,89.6934125,
Village,OSM_node_12531762318,,Baoitara,বাঐতারা,24.4048507,89.7053859,
Village,OSM_node_12531932880,,Ramgati,রামগাঁতি,24.4368028,89.7113466,
Village,OSM_node_12531969605,,Bonbaria,বনবাড়িয়া,24.4271025,89.7049503,
Village,OSM_node_12531969606,,Borokandi,বড়কান্দি,24.4198833,89.7004013,
Village,OSM_node_12531969609,,Tentulia,তেঁতুলিয়া,24.407335,89.6881241,
Village,OSM_node_12531969610,,Kalia Horipur,কালিয়া হরিপুর,24.4173,89.6777814,
Village,OSM_node_12533671023,,Bharanga,ভারাঙ্গা,24.3888057,89.6821124,
Village,OSM_node_12534630320,,Purba Mohanpur,পূর্ব মোহনপুর,24.4029052,89.7265191,
Village,OSM_node_12534630321,,Chhatiantoli,ছাতিয়ানতলী,24.4095489,89.7183009,
Village,OSM_node_12534637602,,Khidir,খিদির,24.386363,89.7008558,
Mahalla,OSM_node_12556660127,,Kacharipara,কাচারিপাড়া,24.453771,89.6977904,
Mahalla,OSM_node_12556666298,,Diar Dhangora,দিয়ার ধানগড়া,24.4561003,89.6997216,
Mahalla,OSM_node_12556666917,,Uttor Soyadhangora,উত্তর সয়াধানগড়া,24.4572332,89.6931556,
Mahalla,OSM_node_12556675546,,Bhangabari,ভাংগাবাড়ী,24.4639565,89.6918378,
Mahalla,OSM_node_12556859955,,Hossainpur,হোসেনপুর,24.4570578,89.7145165,
Mahalla,OSM_node_12556864598,,Jublee Bagan,জুবলী বাগান,24.4594578,89.7018324,
Mahalla,OSM_node_12556864599,,Marowari Potti,মাড়োয়ারী পট্টি,24.4627978,89.7017143,
Mahalla,OSM_node_12558834655,,Kolgoyla,কোলগয়লা,24.4650531,89.7142017,
Mahalla,OSM_node_12558834656,,Amlapara,আমলাপাড়া,24.4657855,89.7181285,
Mahalla,OSM_node_12558842179,,Dhanbondi,ধানবন্দি,24.4616644,89.7138047,
Mahalla,OSM_node_12558871236,,Raypur,রায়পুর,24.4407316,89.6954677,
Village,OSM_node_12743955756,,Mohishbathan Bazar,মহিষবাথান বাজার,24.9566264,88.7238712,
Mahalla,OSM_node_12757399117,,Ekdala,একডালা,24.4705841,89.7150692,
Village,OSM_node_13059998260,,Thiot,থিয়োট,25.0923722,88.9664159,
Mahalla,OSM_node_13999245499,,Soya Gobinda,সয়া গোবিন্দ,24.4601784,89.6974899,
Mahalla,OSM_node_13999248910,,Moktarpara,মোক্তারপাড়া,24.4533616,89.7044314,
Village,OSM_node_13999260187,,Dighalkandi,দীঘলকান্দি,24.4232774,89.706727,
Village,OSM_way_927743199,,Shughat,সুঘাট,24.5977509,89.4864693,
Village,OSM_way_1160331223,,Darigacha Dokkhin Para,দাড়িগাছা দক্ষিন পাড়া,24.7253253,89.3524059,
Village,OSM_way_1267477412,,Tollatola,তল্লাতলা,24.7926551,89.5002461,
Village,OSM_way_1414351828,,Viti Para,ভিটি পাড়া,24.4141652,89.2206712,
Village,OSM_node_2481969292,,Dakop,দাকোপ,22.6057911,89.4945166,
Mahalla,OSM_node_3108821352,,Bil Pabla,বিল পাবলা,22.8366747,89.5057212,
Village,OSM_node_3237808399,,Ramkrishnapur,রামকৃষ্ণপুর,24.0680367,88.9939684,
Mahalla,OSM_node_3600646292,,Khalishpur,খালিশপুর,22.8604213,89.5444099,
Mahalla,OSM_node_3600646453,,Shiromoni,শিরোমণি,22.9148082,89.4948453,
Mahalla,OSM_node_3600650514,,Daulatpur,দৌলতপুর,22.8694523,89.5269112,
Mahalla,OSM_node_3600653916,,Jora Gate,জোড়াগেট,22.8295507,89.5491871,
Mahalla,OSM_node_3600654912,,Goalkhali,গোয়ালখালী,22.8548508,89.5334534,
Mahalla,OSM_node_3600658764,,Charabati,চারাবাটি,22.8253579,89.5493786,
Mahalla,OSM_node_3601734718,,গিলাতলা-Gilatala,গিলাতলা,22.9261241,89.5077865,
Mahalla,OSM_node_3603228210,,Sonadanga,সোনাডাঙ্গা,22.8162694,89.5443618,
Village,OSM_node_3606451407,,Barakpur,বারাকপুর,22.9188663,89.5190189,
Mahalla,OSM_node_3629190043,,Moddhodanga,মধ্যডাঙ্গা,22.8772883,89.5128356,
Mahalla,OSM_node_3629196570,,Arangghata,আড়ংঘাটা,22.8717259,89.5022636,
Mahalla,OSM_node_3629347001,,Gaikur,গাইকুড়,22.8719265,89.5101298,
Village,OSM_node_3992043597,,Hatas Haripur,হাটশ হরিপুর,23.934195,89.1462774,
Mahalla,OSM_node_4510983898,,Palpara,পালপাড়া,22.881251,89.5154691,
Mahalla,OSM_node_5146404538,,Sheikhpara,শেখপাড়া,22.8171948,89.5546299,
Mahalla,OSM_node_5576952229,,Tootpara,টুটপাড়া,22.8024872,89.5704883,
Mahalla,OSM_node_5758412528,,Mirerdanga,মীরেরডাঙ্গা,22.900713,89.5136724,
Mahalla,OSM_node_5758413248,,Jogipol,যোগীপোল,22.9080744,89.5037325,
Mahalla,OSM_node_5758415748,,Boro Boyra,বড় বয়রা,22.8392672,89.5359836,
Mahalla,OSM_node_5759847145,,Mujgunni,মুজগুন্নী,22.8488577,89.5368524,
Mahalla,OSM_node_5792760704,,Boyra,বয়রা,22.8350823,89.5316336,
Mahalla,OSM_node_6018698244,,Labanchara,লবণচরা,22.7773178,89.5778934,
Mahalla,OSM_node_6019260157,,Pakarmatha,পাকারমাথা,22.8972271,89.4947911,
Mahalla,OSM_node_6072441166,,Gallamari,গল্লামারী,22.8003953,89.5411517,
Mahalla,OSM_node_6072441167,,Teligati,তেলিগাতি,22.8959432,89.4908167,
Mahalla,OSM_node_6072441168,,Maheshwarpasha,মহেশ্বরপাশা,22.8889373,89.5061575,
Mahalla,OSM_node_6072441169,,Deana,দেয়ানা,22.8656577,89.5135367,
Mahalla,OSM_node_6072441170,,Pabla,পাবলা,22.8595824,89.5257627,
Mahalla,OSM_node_6072441171,,Bastuhara,বাস্তুহারা,22.8470419,89.5276112,
Mahalla,OSM_node_6072441172,,HaldarPara,হালদারপাড়া,22.8447215,89.5472747,
Mahalla,OSM_node_6072441178,,Rayer Mahal,রায়ের মহল,22.8347149,89.518791,
Mahalla,OSM_node_6072441179,,Nirala,নিরালা,22.8017123,89.5544211,
Mahalla,OSM_node_6072441181,,Basupara,বসুপাড়া,22.8108626,89.5526454,
Mahalla,OSM_node_6072441182,,Roypara,রায়পাড়া,22.8082866,89.5606651,
Mahalla,OSM_node_6072441183,,Bagmara,বাগমারা,22.7999412,89.5617276,
Mahalla,OSM_node_6077883861,,Senpara,সেনপাড়া,22.8941619,89.5147308,
Mahalla,OSM_node_6112106152,,Arambagh,আরামবাগ,22.8087008,89.5472595,
Mahalla,OSM_node_6112106153,,Denarabad,দেনারাবাদ,22.814437,89.5380541,
Mahalla,OSM_node_6117450777,,Chhoto Boyra,ছোটো বয়রা,22.8311962,89.5363353,
Mahalla,OSM_node_6117450778,,Dashpara,দাশপাড়া,22.8381376,89.5289324,
Mahalla,OSM_node_6117458285,,Kashipur,কাশিপুর,22.8618445,89.5337453,
Village,OSM_node_6137147493,,Jatrapur,যাত্রাপুর,22.7135691,89.7579574,
Village,OSM_node_6137147527,,Noapara,নওয়াপাড়া,23.1991464,89.2534446,
Village,OSM_node_6139761917,,Bhayna,ভায়না,23.731455,89.0860747,
Village,OSM_node_6139761920,,Aria,আড়িয়া,23.9349568,88.9161299,
Village,OSM_node_6139761927,,Khaskara,খাসকররা,23.6465686,88.9859961,
Mahalla,OSM_node_6139817566,,Digraj,দিগরাজ,22.5326953,89.5912097,
Village,OSM_node_6139817577,,Deluti,দেলুটি,22.6165926,89.4154129,http://delutiup.khulna.gov.bd
Village,OSM_node_6139818407,,Jhanpa,ঝাঁপা,22.9945852,89.1526793,
Mahalla,OSM_node_6232259077,,Manikatola,মানিকতলা,22.8901401,89.5145235,
Mahalla,OSM_node_6232259078,,Kartikkul,কার্ত্তিককূল,22.8799197,89.5009193,
Mahalla,OSM_node_6235267492,,Atra,আটরা,22.9355392,89.4883917,
Mahalla,OSM_node_6235268992,,Damodor,দামোদর,22.951487,89.476085,
Mahalla,OSM_node_6235268993,,Moshiali,মশিয়ালী,22.9422,89.4774368,
Mahalla,OSM_node_6235269195,,Bejerdanga,বেজেরডাঙ্গা,22.9830455,89.4508316,
Mahalla,OSM_node_6235271534,,Rajghat,রাজঘাট,22.9983487,89.4285495,
Mahalla,OSM_node_6235275825,,Mujibnogor,মুজিবনগর,23.6499262,88.5930663,
Mahalla,OSM_node_6239206901,,Shahpur,শাহপুর,22.8656112,89.4054997,
Village,OSM_node_6239287145,,Baniashanta,বানিয়াশান্তা,22.4592977,89.5821927,
Mahalla,OSM_node_6261413899,,Koija Bajar,কৈয়া বাজার,22.7908166,89.4833016,
Mahalla,OSM_node_6269450521,,Sachibunia,সাচিবুনিয়া,22.7811269,89.5370647,
Mahalla,OSM_node_6270799162,,Nij Khamar,নিজ খামার,22.7964933,89.5171243,
Mahalla,OSM_node_6270799163,,Koija,কৈয়া,22.7915082,89.4856244,
Mahalla,OSM_node_6271007808,,Digholia,দিঘলিয়া,22.8904648,89.5366911,
Mahalla,OSM_node_6271007809,,Senhati,সেনহাটী,22.87203,89.549158,
Mahalla,OSM_node_6271846379,,Mohakal,মহাকাল,23.060273,89.3740279,
Mahalla,OSM_node_6271854610,,Murli,মুড়লী,23.1455144,89.2316841,
Mahalla,OSM_node_6271854611,,Chachra,চাঁচড়া,23.1461096,89.1979681,
Mahalla,OSM_node_6276455380,,Rajapur,রাজাপুর,22.9051181,89.4836201,
Mahalla,OSM_node_6296942012,,Fulbarigate,ফুলবাড়ীগেট,22.8981581,89.5097671,
Mahalla,OSM_node_6344303443,,Katakhali,কাটাখালী,22.7370943,89.6418859,
Mahalla,OSM_node_6514714437,,Rupsha,রূপসা,22.8014472,89.588357,
Mahalla,OSM_node_6514714438,,Zabusa,জাবুসা,22.7754132,89.5944939,
Mahalla,OSM_node_6514735959,,Mathavanga,মাথাভাঙ্গা,22.7666815,89.5689089,
Mahalla,OSM_node_6514770548,,Tetultola,তেঁতুলতলা,22.7602067,89.5437652,
Village,OSM_node_7105142297,,Itna,ইতনা,23.1493572,89.7078323,
Village,OSM_node_7182213434,,Kule Sreekanthopur,কুলে শ্রীকন্ঠপুর,22.581811,89.266737,
Village,OSM_node_9137640372,,Rayenda,রায়েন্দা,22.3125143,89.8495131,
Village,OSM_node_9275084660,,Bhomra,ভোমরা,22.6678539,88.9588706,
Mahalla,OSM_node_10030787945,,Moyuri,ময়ূরী,22.8094919,89.5284593,
Mahalla,OSM_node_10276164184,,Khanjahan Nagar,খানজাহান নগর,22.8085836,89.5363803,
Mahalla,OSM_node_10284054754,,Shipyard,শিপইয়ার্ড,22.7917302,89.5764117,
Mahalla,OSM_node_10284065515,,Zero Point,জিরো পয়েন্ট,22.798177,89.5288925,
Mahalla,OSM_node_10299001179,,Mohammad Nagar,মোহাম্মদ নগর,22.793896,89.5375259,
Village,OSM_node_11074561168,,Barakpur,বারাকপুর,23.7430599,88.6226826,
Village,OSM_node_11968799748,,Dohanagirat,দোহানাগিরাট,23.648648,89.2958372,
Village,OSM_node_11968810743,,নাগিরাট,নাগিরাট,23.6396435,89.2910108,
Village,OSM_node_14152740007,,Navaron,নাভারণ,23.0574079,88.9983095,
Village,OSM_way_531017615,,Ujalpur,উজলপুর,23.8106696,88.6269961,
Mahalla,OSM_way_604536540,,Kulbaria,কুলবাড়িয়া,23.8352276,88.6397354,
Village,OSM_way_604536543,,Bhatpara,ভাটপাড়া,23.8435525,88.7041311,
Village,OSM_way_1228539903,,Tilkandra,তিলকান্দ্রা,23.9098682,88.9893653,
Mahalla,OSM_node_582806167,,Madhobpur,মাধবপুর,24.2869453,91.8343027,
Village,OSM_node_1472175417,,Bholagonj,ভোলাগঞ্জ,25.1294118,91.7491426,
Village,OSM_node_2051081332,,Shahbazpur,শাহবাজপুর,24.8030461,92.2431021,
Village,OSM_node_4650306102,,Boroikandi,বরইকান্দি,24.8801115,91.8510139,
Village,OSM_node_4728206427,,Charkhai,চারখাই,24.9026157,92.1499445,
Village,OSM_node_4802534785,,Sadipur,সাদিপুর,24.643219,91.6874,
Village,OSM_node_5379578776,,Jaflong,জাফলং,25.1729658,92.0202881,
Village,OSM_node_5379578777,,Tamabil,তামাবিল,25.1805539,92.0327067,
Mahalla,OSM_node_5399806297,,Chowmuhona,চৌমোহনা,24.4910211,91.7746575,
Mahalla,OSM_node_6296959097,,Tilagar,টিলাগড়,24.8962807,91.9001909,
Village,OSM_node_9816592443,,Doluchara,ডলুছড়া,24.303767,91.780385,
Village,OSM_node_9955061486,,Parkul,পারকুল,24.632282,91.6693318,
Village,OSM_node_14058773473,,Fotehpur,ফতেহপুর,24.9371776,92.2408659,
Village,OSM_node_14111540249,,Sarighat,সারিঘাট,25.0896161,92.1173892,
Village,OSM_node_14111587495,,Bichhnakandi,বিছনাকান্দি,25.1672425,91.8901406,
Village,OSM_node_14152820733,,Ratargul,রাতারগুল,25.0025525,91.9243206,
Village,OSM_way_183076976,,Jamunia,জমুনিয়া,24.5776192,91.7191184,
Village,OSM_way_430750753,,Shahpur,শাহপুর,24.3916954,91.3512147,
Village,OSM_way_497869796,,Chandpur,চান্দপুর,24.4273003,91.9632297,
Village,OSM_way_498317271,,Amtail,আমতৈল,24.4844759,91.6921324,
Village,OSM_way_588308695,,Bagjur,বাগজুর,24.4043479,91.4299707,
Village,OSM_way_588326150,,Imambari,ইমামবাড়ি,24.4889842,91.4767513,
Village,OSM_way_588395175,,Minajpur,মিনাজপুর,24.6019693,91.6188211,
Village,OSM_way_589188244,,Pithua,পিঠুয়া,24.6081295,91.6543441,
Village,OSM_way_589360007,,Kamalpur,কামালপুর,24.5395819,91.7329503,
Village,OSM_way_1079948931,,Boro Bari,বড় বাড়ী,24.7083128,91.6769662,
Village,OSM_way_1095348768,,Hamthonpur,হামথনপুর,24.707232,91.6774008,
Mahalla,OSM_way_1138077482,,Robir Bazar,রবির বাজার,24.4482341,91.99178,
Mouza,OSM_way_1138503524,,Kanikiary Chowdhury Bari,কানিকিয়ারী চৌধুরী বাড়ী,24.4333143,91.9990383,
Village,OSM_way_1219101299,,Hamtonpur Dewan Bari,হামতনপূর দেওয়ান বাড়ি,24.7100234,91.6784506,
Village,OSM_way_1220637026,,Puran Bari,পুরাণ বাড়ি,24.7056163,91.6785874,
Village,OSM_way_1220637027,,Majkhan Bari,মাঝখান বাড়ী,24.7074823,91.6770983,
Village,OSM_way_1220648604,,Mullahpara,মোল্লাপাড়া,24.7059589,91.6954833,
Village,OSM_way_1412862485,,Tilock Chand Pur,তিলক চাঁন পুর,24.672935,91.8181573,
Village,OSM_node_2481961852,,Atwari,আটোয়ারী,26.2393963,88.4081263,
Mouza,OSM_node_2676569139,,Khamarbhati,খামারভাতী,26.0423085,89.2898611,
Mouza,OSM_node_2676570083,,North Balapara,উত্তর বালাপাড়া,26.015594,89.2921583,
Village,OSM_node_2825480208,,Chirirbandar,চিরিরবন্দর,25.656989,88.7761974,
Village,OSM_node_3056877108,,Ruhia,রুহিয়া,26.1573037,88.4033132,
Village,OSM_node_3098691929,,Chandrapur,গোড়ল,26.0293871,89.2933257,
Mouza,OSM_node_3098697477,,Botla,বোতলা,26.0328545,89.2794618,
Mouza,OSM_node_3098700964,,Patikapara,পাটিকাপাড়া,26.0203431,89.2741268,
Mouza,OSM_node_3098701104,,Latabar,লতাবর,26.012045,89.2797032,
Village,OSM_node_3139614068,,Singara,সিংড়া,25.2977312,89.2212385,
Mahalla,OSM_node_3178419170,,Baparipara Slum (Ward#3),বেপারিপাড়া বস্তি (ওয়ার্ড ৩),25.8120657,89.6490634,
Mahalla,OSM_node_3178419176,,Old Railway Station Slum (Ward#3),পুরাতন রেলওয়ে ষ্টেশন বস্তি (ওয়ার্ড ৩),25.8171799,89.6540241,
Village,OSM_node_3370070834,,Naldanga,নলডাঙ্গা,25.4847385,89.4710442,
Village,OSM_node_3482698992,,Madarganj,মাদারগঞ্জ,25.4261491,89.3800255,
Village,OSM_node_3718721125,,Rautpara,রাউৎপাড়া,25.4664476,89.3032363,
Village,OSM_node_3977978757,,Bhogdanga,ভোগডাঙ্গা,25.8551152,89.6723861,
Village,OSM_node_3977978763,,Dantbhanga,দাঁতভাঙ্গা,25.6547148,89.8521852,
Village,OSM_node_3977978764,,Ghogadaha,ঘোগাদহ,25.8453817,89.7247483,
Village,OSM_node_3977978767,,Jadurchar,যাদুরচর,25.5179652,89.8125442,
Village,OSM_node_3977978782,,Nayarhat,নয়ারহাট,25.6013486,89.7521773,
Village,OSM_node_3977978786,,Shoulmari,শৌলমারী,25.5930388,89.8548007,
Village,OSM_node_3980086855,,Andharijhar,আন্ধারীঝাড়,26.0548828,89.6879544,
Village,OSM_node_3980086856,,Ballabherkhas,বল্লভেরখাস,25.9564637,89.7974191,
Village,OSM_node_3980088457,,Bamandanga,বামনডাঙ্গা,25.9768183,89.7366597,
Village,OSM_node_3980088459,,Barabhita,বড়ভিটা,25.9026016,89.5837314,
Village,OSM_node_3980088460,,Barabari,বড়বাড়ী,25.8705094,89.5097084,
Village,OSM_node_3980088461,,Berubari,বেরুবাড়ী,25.9548459,89.7314354,
Village,OSM_node_3980088463,,Bhangamor,ভাঙ্গামোড়,25.9077362,89.6262042,
Village,OSM_node_3980088464,,Bhelabari,ভেলাবাড়ী,25.957563,89.4054903,
Village,OSM_node_3980088465,,Bhitarband,ভিতরবন্দ,25.8905757,89.7096128,
Village,OSM_node_3980088466,,Chalbala,চলবলা,25.9787969,89.2792153,
Village,OSM_node_3980088467,,Durgapur,বুড়িমারী,25.9979484,89.4201572,
Village,OSM_node_3980088468,,Goral,গোড়ল,25.9884252,89.309867,
Village,OSM_node_3980088469,,Hasnabad,হাসনাবাদ,25.9165568,89.6603047,
Village,OSM_node_3980088471,,Kakina,কাকিনা,25.921767,89.2576472,
Village,OSM_node_3980088473,,Kulaghat,কুলাঘাট,25.925402,89.4966289,
Village,OSM_node_3980088475,,Naodanga,নাওডাঙ্গা,25.9897312,89.5195311,
Village,OSM_node_3980088476,,Narayanpur,নারায়ণপুর,25.8856944,89.8343378,
Village,OSM_node_3980088477,,Newashi,নেওয়াশী,25.939383,89.6389455,
Village,OSM_node_3980088478,,Palashi,পলাশী,25.9331954,89.3068916,
Village,OSM_node_3980088479,,PaikerChhara,পাইকেরছড়া,26.0980346,89.7060618,
Village,OSM_node_3980088480,,Pathardubi,পাথরডুবি,26.1486959,89.6199631,
Village,OSM_node_3980088482,,Rayganj,রায়গঞ্জ,26.0279706,89.6998533,
Village,OSM_node_3980088483,,Saptibari,সাপ্টিবাড়ী,25.9013969,89.4023775,
Village,OSM_node_3980088484,,Sarpukur,সারপুকুর,25.9264001,89.3882693,
Village,OSM_node_3980088485,,Shilkhuri,শিলখুড়ি,26.1782794,89.6654572,
Village,OSM_node_3980088486,,Shimulbari,শিমুলবাড়ী,25.9536525,89.5317317,
Village,OSM_node_3980091333,,Alam Biditar,আলমবিদিতর,25.9109952,89.1482278,
Village,OSM_node_3980091334,,Garagram,গাড়াগ্রাম,25.8955033,89.0917176,
Village,OSM_node_3980091335,,Kaimari,কৈমারী,25.9655696,89.0951434,
Village,OSM_node_3980091336,,Ranachandi,রনচন্ডি,25.9284188,89.0572768,
Village,OSM_node_3980091337,,Tushbandar;Tushbhandar,তুষভান্ডার,25.9683526,89.2059091,
Village,OSM_node_3992043594,,Erendabari,এরেন্ডাবাড়ী,25.3292268,89.7277978,
Village,OSM_node_3992043601,,Mollarchar,মোল্লারচর,25.338642,89.7302205,
Village,OSM_node_4906387686,,Tentulia,তেঁতুলিয়া,26.4920757,88.3433108,
Village,OSM_node_5186387270,,Kaharole,কাহারোল,25.7939409,88.5999491,
Mahalla,OSM_node_5246483567,,Mazipara Slum (ward#7),মাজিপাড়া বস্তি (ওয়ার্ড ৭),25.8083564,89.651197,
Village,OSM_node_5258689434,,Nazim Khan,নাজিমখান,25.7307643,89.5517718,
Mouza,OSM_node_5276325031,,Buraburi Hat,বুড়াবুড়ি হাট,26.473969,88.4511044,
Village,OSM_node_5276325032,,Debnagar,দেবনগর,26.4846649,88.5101218,
